id_nestbox;site;year;date;laying_date;incubation_date;hatching_date;clutch_size;brood_size;fledgling_nb;success;success_manipulated;father_id;mother_id;id_bird;id_ring;species;sex;age;adult_mass;adult_tarsus_l;adult_wing_l;adult_aggress;nestling_mass;nestling_tarsus_l;nestling_wing_l
DIJ-169;bd_castel;2020;07/05/2020;07/04/2020;NA;NA;8;8;NA;1;0;8382549;NA;BRFAIPM0679;8382549;PM;male;more_than_one;16,45;19,55;73,00;NA;NA;NA;NA
DIJ-169;bd_castel;2020;09/05/2020;07/04/2020;NA;NA;8;8;0;0;0;8382549;NA;STGARPM0035;8382550;PM;unknown;nestling;NA;NA;NA;NA;18,26;19,40;NA
DIJ-169;bd_castel;2020;09/05/2020;07/04/2020;NA;NA;8;8;0;0;0;8382549;NA;STGARPM0036;8382551;PM;unknown;nestling;NA;NA;NA;NA;17,15;19,05;NA
DIJ-169;bd_castel;2021;12/05/2021;08/04/2021;14/04/2021;29/04/2021;8;8;8;1;0;8877035;8791030;THPAGPM0672;8877035;PM;male;more_than_two;16,68;19,81;72,50;2,0;NA;NA;NA
DIJ-169;bd_castel;2021;12/05/2021;08/04/2021;14/04/2021;29/04/2021;8;8;8;1;0;8877035;8791030;THPAGPM0673;V010223;PM;unknown;nestling;NA;NA;NA;NA;15,57;19,29;43,50
DIJ-169;bd_castel;2021;12/05/2021;08/04/2021;14/04/2021;29/04/2021;8;8;8;1;0;8877035;8791030;THPAGPM0674;V010224;PM;unknown;nestling;NA;NA;NA;NA;15,46;19,41;41,50
DIJ-169;bd_castel;2021;12/05/2021;08/04/2021;14/04/2021;29/04/2021;8;8;8;1;0;8877035;8791030;THPAGPM0675;V010225;PM;unknown;nestling;NA;NA;NA;NA;15,29;19,68;45,00
DIJ-169;bd_castel;2021;12/05/2021;08/04/2021;14/04/2021;29/04/2021;8;8;8;1;0;8877035;8791030;THPAGPM0676;V010226;PM;unknown;nestling;NA;NA;NA;NA;15,63;19,92;44,50
DIJ-169;bd_castel;2021;12/05/2021;08/04/2021;14/04/2021;29/04/2021;8;8;8;1;0;8877035;8791030;THPAGPM0677;V010227;PM;unknown;nestling;NA;NA;NA;NA;15,37;19,51;45,00
DIJ-169;bd_castel;2021;12/05/2021;08/04/2021;14/04/2021;29/04/2021;8;8;8;1;0;8877035;8791030;THPAGPM0678;8791030;PM;female;more_than_two;15,78;19,50;72,00;3,0;NA;NA;NA
DIJ-169;bd_castel;2021;12/05/2021;08/04/2021;14/04/2021;29/04/2021;8;8;8;1;0;8877035;8791030;THPAGPM0679;V010228;PM;unknown;nestling;NA;NA;NA;NA;15,03;19,57;43,00
DIJ-169;bd_castel;2021;12/05/2021;08/04/2021;14/04/2021;29/04/2021;8;8;8;1;0;8877035;8791030;THPAGPM0680;V010229;PM;unknown;nestling;NA;NA;NA;NA;15,99;20,27;45,00
DIJ-169;bd_castel;2021;12/05/2021;08/04/2021;14/04/2021;29/04/2021;8;8;8;1;0;8877035;8791030;THPAGPM0681;V010230;PM;unknown;nestling;NA;NA;NA;NA;14,37;19,26;41,50
DIJ-170;bd_castel;2019;10/05/2019;02/04/2019;NA;NA;10;6;5;1;0;NA;7636392;CLPECPM0003;7636392;PM;female;more_than_one;16,79;NA;NA;NA;NA;NA;NA
DIJ-170;bd_castel;2019;10/05/2019;02/04/2019;NA;NA;10;6;5;1;0;NA;7636392;CLPECPM0317;8791019;PM;unknown;nestling;NA;NA;NA;NA;14,20;NA;NA
DIJ-170;bd_castel;2019;10/05/2019;02/04/2019;NA;NA;10;6;5;1;0;NA;7636392;CLPECPM0318;8791020;PM;unknown;nestling;NA;NA;NA;NA;12,54;NA;NA
DIJ-170;bd_castel;2019;10/05/2019;02/04/2019;NA;NA;10;6;5;1;0;NA;7636392;CLPECPM0319;8791021;PM;unknown;nestling;NA;NA;NA;NA;16,66;NA;NA
DIJ-170;bd_castel;2019;10/05/2019;02/04/2019;NA;NA;10;6;5;1;0;NA;7636392;CLPECPM0320;8791022;PM;unknown;nestling;NA;NA;NA;NA;15,10;NA;NA
DIJ-170;bd_castel;2019;10/05/2019;02/04/2019;NA;NA;10;6;5;1;0;NA;7636392;VIGARPM0284;8791023;PM;unknown;nestling;NA;NA;NA;NA;12,79;NA;NA
DIJ-170;bd_castel;2020;29/04/2020;25/03/2020;NA;NA;9;9;6;1;0;NA;7636392;BRFAIPM0523;7636392;PM;female;more_than_one;16,57;18,53;71,50;NA;NA;NA;NA
DIJ-170;bd_castel;2020;29/04/2020;25/03/2020;NA;NA;9;9;6;1;0;NA;7636392;LAPOLPM0013;8791849;PM;unknown;nestling;NA;NA;NA;NA;12,23;17,05;NA
DIJ-170;bd_castel;2020;29/04/2020;25/03/2020;NA;NA;9;9;6;1;0;NA;7636392;LAPOLPM0014;8791848;PM;unknown;nestling;NA;NA;NA;NA;11,09;17,76;NA
DIJ-171;bd_castel;2019;10/05/2019;05/04/2019;NA;NA;9;9;6;1;0;NA;8791030;CLPECPM0004;8791030;PM;female;more_than_one;16,70;NA;NA;NA;NA;NA;NA
DIJ-171;bd_castel;2019;10/05/2019;05/04/2019;NA;NA;9;9;6;1;0;NA;8791030;CLPECPM0321;8791024;PM;unknown;nestling;NA;NA;NA;NA;13,32;NA;NA
DIJ-171;bd_castel;2019;10/05/2019;05/04/2019;NA;NA;9;9;6;1;0;NA;8791030;CLPECPM0322;8791025;PM;unknown;nestling;NA;NA;NA;NA;14,66;NA;NA
DIJ-171;bd_castel;2019;10/05/2019;05/04/2019;NA;NA;9;9;6;1;0;NA;8791030;CLPECPM0323;8791026;PM;unknown;nestling;NA;NA;NA;NA;13,78;NA;NA
DIJ-171;bd_castel;2019;10/05/2019;05/04/2019;NA;NA;9;9;6;1;0;NA;8791030;CLPECPM0324;8791027;PM;unknown;nestling;NA;NA;NA;NA;9,63;NA;NA
DIJ-171;bd_castel;2019;10/05/2019;05/04/2019;NA;NA;9;9;6;1;0;NA;8791030;CLPECPM0325;8791028;PM;unknown;nestling;NA;NA;NA;NA;10,09;NA;NA
DIJ-171;bd_castel;2019;10/05/2019;05/04/2019;NA;NA;9;9;6;1;0;NA;8791030;VIGARPM0285;8791029;PM;unknown;nestling;NA;NA;NA;NA;13,38;NA;NA
DIJ-171;bd_castel;2020;11/05/2020;08/04/2020;NA;NA;8;7;1;1;0;NA;NA;LAPOLPM0040;8791988;PM;unknown;nestling;NA;NA;NA;NA;17,53;19,43;NA
DIJ-171;bd_castel;2021;13/05/2021;11/04/2021;17/04/2021;30/04/2021;7;6;6;1;0;8877042;8877043;THPAGPM0721;8877042;PM;male;more_than_two;17,81;20,11;76,00;1,0;NA;NA;NA
DIJ-171;bd_castel;2021;13/05/2021;11/04/2021;17/04/2021;30/04/2021;7;6;6;1;0;8877042;8877043;THPAGPM0722;V010264;PM;unknown;nestling;NA;NA;NA;NA;12,96;17,77;34,50
DIJ-171;bd_castel;2021;13/05/2021;11/04/2021;17/04/2021;30/04/2021;7;6;6;1;0;8877042;8877043;THPAGPM0723;V010265;PM;unknown;nestling;NA;NA;NA;NA;15,08;19,03;39,00
DIJ-171;bd_castel;2021;13/05/2021;11/04/2021;17/04/2021;30/04/2021;7;6;6;1;0;8877042;8877043;THPAGPM0724;V010266;PM;unknown;nestling;NA;NA;NA;NA;14,18;18,48;41,00
DIJ-171;bd_castel;2021;13/05/2021;11/04/2021;17/04/2021;30/04/2021;7;6;6;1;0;8877042;8877043;THPAGPM0725;V010267;PM;unknown;nestling;NA;NA;NA;NA;13,66;19,02;44,00
DIJ-171;bd_castel;2021;13/05/2021;11/04/2021;17/04/2021;30/04/2021;7;6;6;1;0;8877042;8877043;THPAGPM0726;8877043;PM;female;two;16,64;18,77;71,50;1,0;NA;NA;NA
DIJ-171;bd_castel;2021;13/05/2021;11/04/2021;17/04/2021;30/04/2021;7;6;6;1;0;8877042;8877043;THPAGPM0727;V010268;PM;unknown;nestling;NA;NA;NA;NA;15,73;19,57;45,00
DIJ-171;bd_castel;2021;13/05/2021;11/04/2021;17/04/2021;30/04/2021;7;6;6;1;0;8877042;8877043;THPAGPM0728;V010269;PM;unknown;nestling;NA;NA;NA;NA;15,52;19,12;44,00
DIJ-171;bd_castel;2022;10/05/2022;04/04/2022;13/04/2022;27/04/2022;11;11;10;1;0;NA;NA;THPAGCC1402;8877388;CC;unknown;nestling;NA;NA;NA;NA;10,45;16,93;35,50
DIJ-171;bd_castel;2022;10/05/2022;04/04/2022;13/04/2022;27/04/2022;11;11;10;1;0;NA;NA;THPAGCC1403;8877389;CC;unknown;nestling;NA;NA;NA;NA;10,95;16,57;39,00
DIJ-171;bd_castel;2022;10/05/2022;04/04/2022;13/04/2022;27/04/2022;11;11;10;1;0;NA;NA;THPAGCC1404;8877390;CC;unknown;nestling;NA;NA;NA;NA;9,64;14,81;33,00
DIJ-171;bd_castel;2022;10/05/2022;04/04/2022;13/04/2022;27/04/2022;11;11;10;1;0;NA;NA;THPAGCC1405;8877391;CC;unknown;nestling;NA;NA;NA;NA;11,07;16,21;39,00
DIJ-171;bd_castel;2022;10/05/2022;04/04/2022;13/04/2022;27/04/2022;11;11;10;1;0;NA;NA;THPAGCC1406;8877392;CC;unknown;nestling;NA;NA;NA;NA;10,30;16,40;33,00
DIJ-171;bd_castel;2022;10/05/2022;04/04/2022;13/04/2022;27/04/2022;11;11;10;1;0;NA;NA;THPAGCC1407;8877393;CC;unknown;nestling;NA;NA;NA;NA;9,19;16,71;30,00
DIJ-171;bd_castel;2022;10/05/2022;04/04/2022;13/04/2022;27/04/2022;11;11;10;1;0;NA;NA;THPAGCC1408;8877394;CC;unknown;nestling;NA;NA;NA;NA;10,39;16,34;37,50
DIJ-171;bd_castel;2022;10/05/2022;04/04/2022;13/04/2022;27/04/2022;11;11;10;1;0;NA;NA;THPAGCC1409;8877395;CC;unknown;nestling;NA;NA;NA;NA;11,02;17,04;37,50
DIJ-171;bd_castel;2022;10/05/2022;04/04/2022;13/04/2022;27/04/2022;11;11;10;1;0;NA;NA;THPAGCC1410;8877396;CC;unknown;nestling;NA;NA;NA;NA;10,95;17,25;36,00
DIJ-171;bd_castel;2022;10/05/2022;04/04/2022;13/04/2022;27/04/2022;11;11;10;1;0;NA;NA;THPAGCC1411;8877397;CC;unknown;nestling;NA;NA;NA;NA;9,66;16,19;32,50
DIJ-172;bd_castel;2020;07/05/2020;04/04/2020;NA;NA;11;11;8;1;0;NA;NA;LAPOLCC0023;8791999;CC;unknown;nestling;NA;NA;NA;NA;8,84;16,36;NA
DIJ-172;bd_castel;2020;07/05/2020;04/04/2020;NA;NA;11;11;8;1;0;NA;NA;LAPOLCC0024;8792000;CC;unknown;nestling;NA;NA;NA;NA;8,56;15,17;NA
DIJ-172;bd_castel;2022;02/05/2022;28/03/2022;07/04/2022;19/04/2022;8;8;6;1;1;8876573;8876572;CESINPM0999;8876573;PM;male;more_than_two;18,14;20,07;75,00;0,0;NA;NA;NA
DIJ-172;bd_castel;2022;02/05/2022;28/03/2022;07/04/2022;19/04/2022;8;8;6;1;1;8876573;8876572;CESINPM0998;8876572;PM;female;two;15,85;19,82;69,50;2,5;NA;NA;NA
DIJ-172;bd_castel;2022;02/05/2022;28/03/2022;07/04/2022;19/04/2022;8;8;6;1;1;8876573;8876572;CESINPM0994;V010445;PM;unknown;nestling;NA;NA;NA;NA;15,84;19,90;41,00
DIJ-172;bd_castel;2022;02/05/2022;28/03/2022;07/04/2022;19/04/2022;8;8;6;1;1;8876573;8876572;CESINPM0995;V010446;PM;unknown;nestling;NA;NA;NA;NA;16,38;19,79;45,00
DIJ-172;bd_castel;2022;02/05/2022;28/03/2022;07/04/2022;19/04/2022;8;8;6;1;1;8876573;8876572;CESINPM0996;V010447;PM;unknown;nestling;NA;NA;NA;NA;14,70;19,09;39,00
DIJ-172;bd_castel;2022;02/05/2022;28/03/2022;07/04/2022;19/04/2022;8;8;6;1;1;8876573;8876572;CESINPM0997;V010448;PM;unknown;nestling;NA;NA;NA;NA;15,92;19,25;41,00
DIJ-172;bd_castel;2022;02/05/2022;28/03/2022;07/04/2022;19/04/2022;8;8;6;1;1;8876573;8876572;CESINPM1000;V010449;PM;unknown;nestling;NA;NA;NA;NA;NA;20,18;45,00
DIJ-172;bd_castel;2022;02/05/2022;28/03/2022;07/04/2022;19/04/2022;8;8;6;1;1;8876573;8876572;CESINPM1001;V010450;PM;unknown;nestling;NA;NA;NA;NA;15,94;19,42;44,00
DIJ-173;bd_castel;2019;11/05/2019;06/04/2019;NA;NA;8;7;6;1;0;8791194;NA;CLPECPM0006;8791194;PM;male;more_than_one;18,15;NA;NA;NA;NA;NA;NA
DIJ-173;bd_castel;2019;11/05/2019;06/04/2019;NA;NA;8;7;6;1;0;8791194;NA;VIGARPM0350;8791193;PM;unknown;nestling;NA;NA;NA;NA;11,88;NA;NA
DIJ-173;bd_castel;2019;11/05/2019;06/04/2019;NA;NA;8;7;6;1;0;8791194;NA;VIGARPM0351;8791158;PM;unknown;nestling;NA;NA;NA;NA;14,96;NA;NA
DIJ-173;bd_castel;2019;11/05/2019;06/04/2019;NA;NA;8;7;6;1;0;8791194;NA;VIGARPM0352;8791156;PM;unknown;nestling;NA;NA;NA;NA;13,55;NA;NA
DIJ-173;bd_castel;2019;11/05/2019;06/04/2019;NA;NA;8;7;6;1;0;8791194;NA;CLPECPM0386;8791145;PM;unknown;nestling;NA;NA;NA;NA;16,01;NA;NA
DIJ-173;bd_castel;2019;11/05/2019;06/04/2019;NA;NA;8;7;6;1;0;8791194;NA;VIGARPM0353;8791157;PM;unknown;nestling;NA;NA;NA;NA;15,50;NA;NA
DIJ-173;bd_castel;2019;11/05/2019;06/04/2019;NA;NA;8;7;6;1;0;8791194;NA;VIGARPM0354;8791155;PM;unknown;nestling;NA;NA;NA;NA;11,33;NA;NA
DIJ-173;bd_castel;2020;03/05/2020;31/03/2020;NA;NA;8;8;3;1;0;NA;NA;LAPOLCC0019;8791891;CC;unknown;nestling;NA;NA;NA;NA;8,71;15,73;NA
DIJ-173;bd_castel;2020;03/05/2020;31/03/2020;NA;NA;8;8;3;1;0;NA;NA;LAPOLCC0020;8791890;CC;unknown;nestling;NA;NA;NA;NA;7,07;15,04;NA
DIJ-174;allee_du_parc;2021;17/05/2021;07/04/2021;18/04/2021;04/05/2021;9;8;2;1;0;NA;NA;CESINCC0841;NA;CC;unknown;nestling;NA;NA;NA;NA;7,38;13,62;25,00
DIJ-174;allee_du_parc;2021;17/05/2021;07/04/2021;18/04/2021;04/05/2021;9;8;2;1;0;NA;NA;CESINCC0842;NA;CC;unknown;nestling;NA;NA;NA;NA;10,41;14,98;37,00
DIJ-174;allee_du_parc;2022;01/05/2022;29/03/2022;01/04/2022;18/04/2022;5;4;3;1;0;8877092;NA;THPAGPM0988;8877092;PM;male;more_than_two;15,90;18,66;75,00;3,0;NA;NA;NA
DIJ-174;allee_du_parc;2022;01/05/2022;29/03/2022;01/04/2022;18/04/2022;5;4;3;1;0;8877092;NA;THPAGPM0986;V022049;PM;unknown;nestling;NA;NA;NA;NA;17,46;19,46;44,00
DIJ-174;allee_du_parc;2022;01/05/2022;29/03/2022;01/04/2022;18/04/2022;5;4;3;1;0;8877092;NA;THPAGPM0987;V022050;PM;unknown;nestling;NA;NA;NA;NA;17,23;19,49;45,00
DIJ-174;allee_du_parc;2022;01/05/2022;29/03/2022;01/04/2022;18/04/2022;5;4;3;1;0;8877092;NA;THPAGPM0989;V022051;PM;unknown;nestling;NA;NA;NA;NA;16,08;18,71;45,50
DIJ-175;allee_du_parc;2019;16/05/2019;09/05/2019;NA;NA;13;13;8;1;0;NA;NA;VIGARCC0578;8791745;CC;unknown;nestling;NA;NA;NA;NA;4,37;NA;NA
DIJ-175;allee_du_parc;2019;16/05/2019;09/05/2019;NA;NA;13;13;8;1;0;NA;NA;VIGARCC0579;8791746;CC;unknown;nestling;NA;NA;NA;NA;5,41;NA;NA
DIJ-175;allee_du_parc;2019;16/05/2019;09/05/2019;NA;NA;13;13;8;1;0;NA;NA;VIGARCC0580;8791747;CC;unknown;nestling;NA;NA;NA;NA;5,87;NA;NA
DIJ-175;allee_du_parc;2019;16/05/2019;09/05/2019;NA;NA;13;13;8;1;0;NA;NA;VIGARCC0581;8791748;CC;unknown;nestling;NA;NA;NA;NA;6,92;NA;NA
DIJ-175;allee_du_parc;2019;16/05/2019;09/05/2019;NA;NA;13;13;8;1;0;NA;NA;CLPECCC0625;8791749;CC;unknown;nestling;NA;NA;NA;NA;7,76;NA;NA
DIJ-175;allee_du_parc;2019;16/05/2019;09/05/2019;NA;NA;13;13;8;1;0;NA;NA;CLPECCC0626;8791750;CC;unknown;nestling;NA;NA;NA;NA;5,61;NA;NA
DIJ-175;allee_du_parc;2019;16/05/2019;09/05/2019;NA;NA;13;13;8;1;0;NA;NA;CLPECCC0627;8791751;CC;unknown;nestling;NA;NA;NA;NA;8,93;NA;NA
DIJ-175;allee_du_parc;2019;16/05/2019;09/05/2019;NA;NA;13;13;8;1;0;NA;NA;VIGARCC0582;8791752;CC;unknown;nestling;NA;NA;NA;NA;8,53;NA;NA
DIJ-175;allee_du_parc;2022;30/04/2022;27/03/2022;02/04/2022;17/04/2022;8;8;7;1;0;NA;8877089;THPAGPM0969;8877089;PM;female;two;15,12;17,72;73,00;1,0;NA;NA;NA
DIJ-175;allee_du_parc;2022;30/04/2022;27/03/2022;02/04/2022;17/04/2022;8;8;7;1;0;NA;8877089;THPAGPM0970;V022035;PM;unknown;nestling;NA;NA;NA;NA;16,08;19,14;48,00
DIJ-175;allee_du_parc;2022;30/04/2022;27/03/2022;02/04/2022;17/04/2022;8;8;7;1;0;NA;8877089;THPAGPM0971;V022036;PM;unknown;nestling;NA;NA;NA;NA;14,11;18,74;45,00
DIJ-175;allee_du_parc;2022;30/04/2022;27/03/2022;02/04/2022;17/04/2022;8;8;7;1;0;NA;8877089;THPAGPM0972;V022037;PM;unknown;nestling;NA;NA;NA;NA;14,56;18,64;46,50
DIJ-175;allee_du_parc;2022;30/04/2022;27/03/2022;02/04/2022;17/04/2022;8;8;7;1;0;NA;8877089;THPAGPM0973;V022038;PM;unknown;nestling;NA;NA;NA;NA;14,80;18,74;43,00
DIJ-175;allee_du_parc;2022;30/04/2022;27/03/2022;02/04/2022;17/04/2022;8;8;7;1;0;NA;8877089;THPAGPM0974;V022039;PM;unknown;nestling;NA;NA;NA;NA;14,36;19,20;41,00
DIJ-175;allee_du_parc;2022;30/04/2022;27/03/2022;02/04/2022;17/04/2022;8;8;7;1;0;NA;8877089;THPAGPM0975;V022040;PM;unknown;nestling;NA;NA;NA;NA;15,70;19,57;46,00
DIJ-175;allee_du_parc;2022;30/04/2022;27/03/2022;02/04/2022;17/04/2022;8;8;7;1;0;NA;8877089;THPAGPM0976;V022041;PM;unknown;nestling;NA;NA;NA;NA;14,35;18,72;46,00
DIJ-176;allee_du_parc;2020;06/05/2020;29/03/2020;NA;NA;12;12;7;1;0;NA;NA;LAPOLCC0033;8791896;CC;unknown;nestling;NA;NA;NA;NA;10,04;16,30;NA
DIJ-176;allee_du_parc;2020;06/05/2020;29/03/2020;NA;NA;12;12;7;1;0;NA;NA;LAPOLCC0034;8791897;CC;unknown;nestling;NA;NA;NA;NA;8,87;15,17;NA
DIJ-176;allee_du_parc;2022;10/05/2022;30/03/2022;09/04/2022;27/04/2022;12;11;10;1;0;NA;NA;THPAGCC1363;8877373;CC;unknown;nestling;NA;NA;NA;NA;7,35;16,02;35,50
DIJ-176;allee_du_parc;2022;10/05/2022;30/03/2022;09/04/2022;27/04/2022;12;11;10;1;0;NA;NA;THPAGCC1364;8877374;CC;unknown;nestling;NA;NA;NA;NA;7,86;16,05;33,50
DIJ-176;allee_du_parc;2022;10/05/2022;30/03/2022;09/04/2022;27/04/2022;12;11;10;1;0;NA;NA;THPAGCC1365;8877375;CC;unknown;nestling;NA;NA;NA;NA;5,54;15,89;34,00
DIJ-176;allee_du_parc;2022;10/05/2022;30/03/2022;09/04/2022;27/04/2022;12;11;10;1;0;NA;NA;THPAGCC1366;8877376;CC;unknown;nestling;NA;NA;NA;NA;7,83;16,40;33,50
DIJ-176;allee_du_parc;2022;10/05/2022;30/03/2022;09/04/2022;27/04/2022;12;11;10;1;0;NA;NA;THPAGCC1367;8877377;CC;unknown;nestling;NA;NA;NA;NA;6,90;15,68;32,00
DIJ-176;allee_du_parc;2022;10/05/2022;30/03/2022;09/04/2022;27/04/2022;12;11;10;1;0;NA;NA;THPAGCC1368;8877378;CC;unknown;nestling;NA;NA;NA;NA;8,57;16,21;36,50
DIJ-176;allee_du_parc;2022;10/05/2022;30/03/2022;09/04/2022;27/04/2022;12;11;10;1;0;NA;NA;THPAGCC1369;8877379;CC;unknown;nestling;NA;NA;NA;NA;7,62;15,84;33,50
DIJ-176;allee_du_parc;2022;10/05/2022;30/03/2022;09/04/2022;27/04/2022;12;11;10;1;0;NA;NA;THPAGCC1370;8877380;CC;unknown;nestling;NA;NA;NA;NA;7,87;16,23;35,00
DIJ-176;allee_du_parc;2022;10/05/2022;30/03/2022;09/04/2022;27/04/2022;12;11;10;1;0;NA;NA;THPAGCC1371;8877381;CC;unknown;nestling;NA;NA;NA;NA;8,72;16,57;33,50
DIJ-176;allee_du_parc;2022;10/05/2022;30/03/2022;09/04/2022;27/04/2022;12;11;10;1;0;NA;NA;THPAGCC1372;8877382;CC;unknown;nestling;NA;NA;NA;NA;7,70;15,74;33,00
DIJ-176;allee_du_parc;2022;10/05/2022;30/03/2022;09/04/2022;27/04/2022;12;11;10;1;0;NA;NA;THPAGCC1373;8877383;CC;unknown;nestling;NA;NA;NA;NA;7,27;15,87;34,00
DIJ-177;allee_du_parc;2019;03/05/2019;30/03/2019;05/04/2019;19/04/2019;8;4;0;0;0;NA;NA;DIJ-177-2019;NA;PM;unknown;nestling;NA;NA;NA;NA;NA;NA;NA
DIJ-177;allee_du_parc;2021;29/04/2021;27/03/2021;03/04/2021;16/04/2021;9;8;8;1;0;8877002;8877001;THPAGPM0019;8877002;PM;male;more_than_two;17,48;19,67;77,00;3,0;NA;NA;NA
DIJ-177;allee_du_parc;2021;29/04/2021;27/03/2021;03/04/2021;16/04/2021;9;8;8;1;0;8877002;8877001;THPAGPM0013;8877001;PM;female;two;16,17;19,17;72,00;2,0;NA;NA;NA
DIJ-177;allee_du_parc;2021;29/04/2021;27/03/2021;03/04/2021;16/04/2021;9;8;8;1;0;8877002;8877001;THPAGPM0014;V011004;PM;unknown;nestling;NA;NA;NA;NA;12,22;17,36;39,00
DIJ-177;allee_du_parc;2021;29/04/2021;27/03/2021;03/04/2021;16/04/2021;9;8;8;1;0;8877002;8877001;THPAGPM0015;V011005;PM;unknown;nestling;NA;NA;NA;NA;13,21;18,63;35,00
DIJ-177;allee_du_parc;2021;29/04/2021;27/03/2021;03/04/2021;16/04/2021;9;8;8;1;0;8877002;8877001;THPAGPM0016;V011006;PM;unknown;nestling;NA;NA;NA;NA;13,83;18,66;39,50
DIJ-177;allee_du_parc;2021;29/04/2021;27/03/2021;03/04/2021;16/04/2021;9;8;8;1;0;8877002;8877001;THPAGPM0017;V011007;PM;unknown;nestling;NA;NA;NA;NA;10,02;16,28;29,50
DIJ-177;allee_du_parc;2021;29/04/2021;27/03/2021;03/04/2021;16/04/2021;9;8;8;1;0;8877002;8877001;THPAGPM0018;V011008;PM;unknown;nestling;NA;NA;NA;NA;14,22;18,98;43,00
DIJ-177;allee_du_parc;2021;29/04/2021;27/03/2021;03/04/2021;16/04/2021;9;8;8;1;0;8877002;8877001;THPAGPM0020;V011009;PM;unknown;nestling;NA;NA;NA;NA;13,72;17,85;40,50
DIJ-177;allee_du_parc;2021;29/04/2021;27/03/2021;03/04/2021;16/04/2021;9;8;8;1;0;8877002;8877001;THPAGPM0021;V011010;PM;unknown;nestling;NA;NA;NA;NA;12,95;17,20;38,00
DIJ-177;allee_du_parc;2021;29/04/2021;27/03/2021;03/04/2021;16/04/2021;9;8;8;1;0;8877002;8877001;THPAGPM0022;V011011;PM;unknown;nestling;NA;NA;NA;NA;13,64;18,22;41,50
DIJ-177;allee_du_parc;2022;07/05/2022;30/03/2022;10/04/2022;24/04/2022;13;13;11;1;0;NA;NA;CESINCC1265;8877403;CC;unknown;nestling;NA;NA;NA;NA;7,77;14,90;31,50
DIJ-177;allee_du_parc;2022;07/05/2022;30/03/2022;10/04/2022;24/04/2022;13;13;11;1;0;NA;NA;CESINCC1266;8877404;CC;unknown;nestling;NA;NA;NA;NA;8,70;15,74;34,00
DIJ-177;allee_du_parc;2022;07/05/2022;30/03/2022;10/04/2022;24/04/2022;13;13;11;1;0;NA;NA;CESINCC1267;8877405;CC;unknown;nestling;NA;NA;NA;NA;10,47;16,25;37,00
DIJ-177;allee_du_parc;2022;07/05/2022;30/03/2022;10/04/2022;24/04/2022;13;13;11;1;0;NA;NA;CESINCC1268;8877406;CC;unknown;nestling;NA;NA;NA;NA;10,25;16,56;35,50
DIJ-177;allee_du_parc;2022;07/05/2022;30/03/2022;10/04/2022;24/04/2022;13;13;11;1;0;NA;NA;CESINCC1269;NA;CC;unknown;nestling;NA;NA;NA;NA;9,24;16,09;36,00
DIJ-177;allee_du_parc;2022;07/05/2022;30/03/2022;10/04/2022;24/04/2022;13;13;11;1;0;NA;NA;CESINCC1270;NA;CC;unknown;nestling;NA;NA;NA;NA;8,45;16,59;33,50
DIJ-177;allee_du_parc;2022;07/05/2022;30/03/2022;10/04/2022;24/04/2022;13;13;11;1;0;NA;NA;CESINCC1271;NA;CC;unknown;nestling;NA;NA;NA;NA;9,10;16,29;37,00
DIJ-177;allee_du_parc;2022;07/05/2022;30/03/2022;10/04/2022;24/04/2022;13;13;11;1;0;NA;NA;CESINCC1272;NA;CC;unknown;nestling;NA;NA;NA;NA;9,75;16,69;33,50
DIJ-177;allee_du_parc;2022;07/05/2022;30/03/2022;10/04/2022;24/04/2022;13;13;11;1;0;NA;NA;CESINCC1273;NA;CC;unknown;nestling;NA;NA;NA;NA;7,61;15,60;30,50
DIJ-177;allee_du_parc;2022;07/05/2022;30/03/2022;10/04/2022;24/04/2022;13;13;11;1;0;NA;NA;CESINCC1274;NA;CC;unknown;nestling;NA;NA;NA;NA;10,52;16,57;35,00
DIJ-177;allee_du_parc;2022;07/05/2022;30/03/2022;10/04/2022;24/04/2022;13;13;11;1;0;NA;NA;CESINCC1275;NA;CC;unknown;nestling;NA;NA;NA;NA;8,10;15,10;31,00
DIJ-178;allee_du_parc;2019;01/05/2019;26/03/2019;NA;NA;10;3;3;1;0;NA;NA;VIGARPM0026;8382526;PM;unknown;nestling;NA;NA;NA;NA;16,80;NA;NA
DIJ-178;allee_du_parc;2019;01/05/2019;26/03/2019;NA;NA;10;3;3;1;0;NA;NA;CLPECPM0014 B;8382527;PM;unknown;nestling;NA;NA;NA;NA;16,49;NA;NA
DIJ-178;allee_du_parc;2019;01/05/2019;26/03/2019;NA;NA;10;3;3;1;0;NA;NA;CLPECPM0015;8382528;PM;unknown;nestling;NA;NA;NA;NA;17,61;NA;NA
DIJ-178;allee_du_parc;2022;02/05/2022;28/03/2022;02/04/2022;19/04/2022;7;6;6;1;1;NA;NA;CESINPM1002;V010451;PM;unknown;nestling;NA;NA;NA;NA;12,58;19,74;44,00
DIJ-178;allee_du_parc;2022;02/05/2022;28/03/2022;02/04/2022;19/04/2022;7;6;6;1;1;NA;NA;CESINPM1003;V010452;PM;unknown;nestling;NA;NA;NA;NA;12,22;20,11;44,00
DIJ-178;allee_du_parc;2022;02/05/2022;28/03/2022;02/04/2022;19/04/2022;7;6;6;1;1;NA;NA;CESINPM1004;V010453;PM;unknown;nestling;NA;NA;NA;NA;13,75;19,34;45,50
