id_nestbox;site;year;breeding_window;laying_date;flight_date;clutch_size;brood_size;fledgling_nb;success_manipulated;father_id;mother_id;species;mass;tarsus_length;wing_length;cumdd_30;min_t_before;min_t_between;mean_winter_t;sd_winter_t;lsource_0_m;lsource_0_iq;lsource_10_m;lsource_10_iq;lflux_0_m;lflux_0_iq;lflux_10_m;lflux_10_iq;lsource_vs150_m;lsource_vs150_sd;noise_m;noise_iq;trafic;age_class;strata_div;woodyveg_volume;woodyveg_sd;vegetation_area;woody_area;herbaceous_area;soft_manag_area;open_area;built_area
DIJ-319;priv_rue_brulle;2022;early_2022;2022-03-31;2022-05-04;7;7;7;0;"NA";"NA";PM;NA;NA;NA;NA;NA;NA;NA;NA;0;0,00;0;0;0,000000000000000;0,000000000000000;0;0;8;6,748086164915880;547175369262695;18369384765625;53967299949681;1;1;251640414733887;371499989835465;10015;4522;5493;0,00000000000000e+00;36558;23780
DIJ-325;priv_rue_st_jacob;2022;early_2022;2022-03-31;2022-05-03;9;9;8;0;"NA";"NA";PM;17,44750000000000;19,9200000000000;50,3750000000000;NA;NA;NA;NA;NA;5;4,00;65;485;3,401565540874440;6,402969955914140;195473698311925;112681397325738;8;6,671666354533710;536887588500977;467931747436523;137600458137287;0;3;143859137039185;465176572136504;33772;19314;14458;3,20540069215209e+03;25114;11467
DIJ-326;priv_rue_genreau;2022;late_2022;2022-04-06;2022-05-10;8;8;5;0;"NA";"NA";PM;NA;NA;NA;NA;NA;NA;NA;NA;2;3,25;115;4575;5,877318088075190;36,394729123460699;603106906072741;397413023311658;8;6,781807828464060;492584342956543;948663330078125;16447093849312;2;2;115022363616943;570260266286167;28298;16959;11339;0,00000000000000e+00;28621;13434
DIJ-328;priv_combe_noyers;2022;late_2022;2022-04-04;2022-05-08;9;9;9;0;"NA";"NA";PM;16,94555555555555;20,5455555555556;46,3333333333333;NA;NA;NA;NA;NA;0;0,00;0;0;0,000000000000000;0,000000000000000;0;0;6;5,221542179311690;38811279296875;1026708984375;0;2;4;231098717895508;469644064682885;52257;33723;18534;8,35297680446957e+03;12322;5774
DIJ-329;priv_combe_noyers;2022;early_2022;2022-03-30;2022-04-27;8;8;8;0;"NA";"NA";PM;15,96250000000000;19,2737500000000;42,6250000000000;NA;NA;NA;NA;NA;0;0,00;0;0;0,000000000000000;0,000000000000000;0;0;4;2,920177028477190;349007568359375;4125732421875;990078964881491;2;4;247495188720703;387374581215661;56042;38379;17663;1,12154935333752e+04;9509;4802
DIJ-330;priv_combe_noyers;2022;early_2022;2022-03-26;2022-05-02;8;8;8;0;8876002;"NA";PM;16,81375000000000;19,1675000000000;45,5000000000000;NA;NA;NA;NA;NA;0;0,00;0;0;0,000000000000000;0,000000000000000;0;0;4;3,272479610818940;34947998046875;44354248046875;111784187961156;2;3;248401141052246;387935773853421;54891;38086;16805;9,98210193430230e+03;10290;5172
DIJ-331;priv_combe_noyers;2022;early_2022;2022-04-01;2022-05-10;8;8;7;0;"NA";"NA";PM;NA;NA;NA;NA;NA;NA;NA;NA;0;0,00;0;0;0,000000000000000;0,000000000000000;0;0;6;4,657784969051340;430577392578125;99154052734375;343412425398394;1;3;148980773895264;414250461348613;36720;22023;14697;0,00000000000000e+00;23407;10226
DIJ-332;priv_marcs_dor;2022;late_2022;2022-04-02;2022-05-04;9;9;9;0;"NA";"NA";PM;16,69444444444444;19,5666666666667;49,6111111111111;NA;NA;NA;NA;NA;13;11,00;204;93;42,483855623013298;79,539306866518302;894641152481482;551966532760572;13;8,089595015091350;509732666015625;107342529296875;222161197569911;2;3;182173152862549;617839589327532;33954;20983;12971;2,40637508194687e+03;26229;10170
DIJ-337;priv_motte_giron;2022;late_2022;2022-04-16;2022-05-16;10;10;9;0;"NA";"NA";PM;13,97222222222222;18,5211111111111;47,5000000000000;NA;NA;NA;NA;NA;0;0,00;0;0;0,000000000000000;0,000000000000000;0;0;4;3,745176359111790;23820068359375;522802734375;0;1;4;284434579803467;460942207531259;58337;32430;25907;4,52812895417346e+03;8840;3176
DIJ-338;priv_motte_giron;2022;late_2022;2022-04-09;2022-04-29;7;0;0;0;"NA";"NA";PM;NA;NA;NA;NA;NA;NA;NA;NA;0;0,00;0;0;0,000000000000000;0,000000000000000;0;0;4;3,709647182823960;2349462890625;44564208984375;0;2;4;331679232269287;455867076718139;58846;37406;21440;1,07886869337288e+04;8614;2893
DIJ-339;priv_bourroches;2022;late_2022;2022-04-10;2022-05-16;11;11;10;0;8877446;"NA";PM;13,54100000000000;19,5560000000000;41,2000000000000;NA;NA;NA;NA;NA;0;0,00;0;0;0,000000000000000;0,000000000000000;0;0;10;9,212987550185940;495605278015137;888113021850586;131981708774256;1;1;567926149902344;377214529695434;25641;11181;14460;0,00000000000000e+00;35292;9420
DIJ-339B;priv_bourroches;2022;early_2022;2022-03-28;2022-05-02;10;10;10;0;"NA";"NA";PM;16,35500000000000;19,0190000000000;44,8000000000000;NA;NA;NA;NA;NA;0;0,00;0;0;0,000000000000000;0,000000000000000;0;0;10;9,086580321115269;494790496826172;904409027099609;1338119652284;1;1;575827104492188;365256027754173;25575;11426;14149;0,00000000000000e+00;35587;9191
DIJ-342;priv_chenove;2022;late_2022;2022-04-03;2022-05-05;8;8;8;0;8876003;"NA";PM;16,83000000000000;19,9350000000000;45,6250000000000;NA;NA;NA;NA;NA;0;0,00;0;0;0,000000000000000;0,000000000000000;0;0;12;6,669043430245640;534783515930176;417535781860352;301474069891028;2;1;190294816589355;206785160576711;11844;5048;6796;0,00000000000000e+00;35615;22894
DIJ-344;priv_rue_belloguet;2022;late_2022;2022-04-04;2022-05-08;9;8;8;0;"NA";"NA";PM;12,79250000000000;18,7075000000000;42,6875000000000;NA;NA;NA;NA;NA;0;0,00;0;0;0,000000000000000;0,000000000000000;0;0;7;5,845081359139450;43234016418457;10534553527832;176035175656384;1;3;655220302124023;351965905383481;24296;12838;11458;0,00000000000000e+00;31328;14729
DIJ-347;priv_pascal_joffre;2022;late_2022;2022-04-04;2022-05-09;11;9;8;0;"NA";"NA";CC;11,39500000000000;15,8925000000000;NA;NA;NA;NA;NA;NA;7;14,00;85;2575;42,012350333122001;71,259692086419506;970619562601072;626355888156652;8;5,900646977940590;565215797424316;944924926757812;433615651986043;2;3;930410302429199;447753489251294;33594;16308;17286;0,00000000000000e+00;27352;9407
DIJ-351;priv_rue_talant;2022;late_2022;2022-04-03;2022-05-06;9;9;9;0;"NA";"NA";PM;17,00111111111111;19,4444444444444;45,3888888888889;NA;NA;NA;NA;NA;3;1,50;31;55;101,243016760561005;51,958865355920501;134696878590399;452088853747295;6;6,209050723300130;500222358703613;130648727416992;133886087318476;2;3;862360502319336;299856564143595;26517;16626;9891;0,00000000000000e+00;26380;17456
DIJ-352;priv_talant;2022;late_2022;2022-04-20;2022-05-20;5;5;5;0;"NA";"NA";PM;16,07600000000000;18,7180000000000;36,1000000000000;NA;NA;NA;NA;NA;75;11,00;675;2175;6,319433138141290;18,314137450356402;238107280175724;203446072931118;4;4,218176540143480;448153076171875;827011871337891;849722626390216;2;4;18110830279541;461214322152555;36141;22297;13844;1,92738798028283e+03;19294;14918
DIJ-357;priv_pouilly;2022;early_2022;2022-03-30;2022-05-08;9;9;9;0;8877408;"NA";PM;14,65222222222222;18,9877777777778;45,0555555555556;NA;NA;NA;NA;NA;65;12,00;117;29;51,200151618706400;123,289811425368001;91034126402444;60559722339384;18;10,597922640096799;498685455322266;852228164672852;718568896526904;0;2;436584724884033;16238485864419;27891;13507;14384;0,00000000000000e+00;31586;10876
DIJ-358;priv_bd_schuman;2022;early_2022;2022-03-25;2022-04-27;9;9;8;0;8876001;"NA";PM;14,47500000000000;19,0100000000000;46,8750000000000;NA;NA;NA;NA;NA;7;6,25;128;475;69,733211167975796;112,375783726053996;116288651646573;503650626054961;17;11,307622751782199;602371978759766;800277328491211;524318845292312;1;3;711385303955078;298008356000316;25163;13341;11822;5,38179106668492e+00;32967;12223
DIJ-362;priv_sq_roupnel;2022;late_2022;2022-04-03;2022-05-06;7;5;4;0;8876005;"NA";PM;16,40250000000000;19,0300000000000;47,1250000000000;NA;NA;NA;NA;NA;3;6,00;11;10;75,315165533824498;203,562935457901006;674048797614596;16660699078985;5;5,348074111366440;529682235717773;141468925476074;478697193418091;2;3;487645423431396;403299942835776;10765;7241;3524;0,00000000000000e+00;35494;24094
DIJ-368;priv_pejoces;2022;early_2022;2022-03-23;2022-04-25;7;7;7;0;"NA";"NA";PM;17,10285714285714;19,4457142857143;45,8571428571429;NA;NA;NA;NA;NA;0;0,00;0;0;0,000000000000000;0,000000000000000;0;0;16;7,489879890732650;582868957519531;114310111999512;92726718349513;1;3;679082276763916;334134691243233;29340;12902;16438;6,20623857047676e+03;30451;10562
DIJ-382;priv_larrey;2022;late_2022;2022-04-06;2022-05-09;6;6;6;0;"NA";"NA";PM;NA;NA;NA;NA;NA;NA;NA;NA;10;11,00;110;5925;73,710631400703903;116,458353242548000;144508749815634;894429799721096;10;6,740347680299800;48357364654541;779475784301758;202756012973642;1;3;520125096282959;275860952034701;23335;11880;11455;0,00000000000000e+00;30477;16541
DIJ-387;priv_neuilly;2022;early_2022;2022-03-30;2022-05-10;14;12;12;0;"NA";"NA";CC;NA;NA;NA;NA;NA;NA;NA;NA;0;0,00;0;0;0,000000000000000;0,000000000000000;0;0;10;8,067383142044459;556973876953125;12345703125;270831161473974;0;3;137568463882446;509004016232378;36629;21125;15504;0,00000000000000e+00;24292;9432
